TEMP,DEWP,VISIB,WDSP,MXSPD,MAX,MIN,PRCP
87.8,72.6,2.1,4.2,12,101.1,74.8,0
87.5,67.7,2.1,10,14,97.3,77.5,0
88,70.2,2.1,7.8,12,98.6,75.6,0
87.6,69,1.9,8.8,15,99.3,75.2,0
86.5,69.1,2.1,8.9,13,96.1,74.3,0
87.6,73.2,1.7,7.4,14,98.2,77.4,0
83.2,70.8,1.8,1.9,7,89.6,73.9,0.04
91.6,69.4,1.7,3.4,8,100.4,75.9,0
89.4,66.3,1.9,3.6,9.9,99.1,77.4,0
90.5,66.4,2,8.1,14,99.1,78.6,0
90.6,66.8,2.2,8.3,12,97.5,78.1,0
79.8,72.2,1.6,3.7,9.9,90.1,71.6,0.79
85.4,71.4,1.9,1.3,5.1,96.4,73.2,0
92.5,64.4,2,4,12,102.4,75.6,0
96.1,57.7,1.9,5.7,12,107.1,75.6,0
97.4,54.1,2,4.6,12,109.4,78.8,0
98.4,50.4,2.2,5.2,9.9,110.5,79.3,0
98.8,50.8,2.1,4.7,12,111.7,80.1,0
95.2,63.3,1.7,4.5,9.9,109.4,77,0
93.7,67.5,1.6,6.3,15,104,81.3,0
96.5,62.1,1.8,2.1,5.1,108.5,75.9,0
94.6,74.9,2,10.2,15.9,102,87.4,0
93,76.7,1.9,7.2,12,102.9,79.5,0
87.1,73.4,1.6,4.9,9.9,106.2,78.8,0.59
89.3,72.2,1.9,7.1,14,101.7,77.7,0
89.5,72.7,1.9,9,13,98.6,77,0
92,73.3,1.9,6.8,9.9,102.2,72.7,0
82.7,71.8,1.9,8.7,12,89.6,71.6,0.83
87.9,71.7,2.2,5.6,12,102.2,75.4,0.01
89.4,76.3,2.2,8,9.9,96.8,78.1,0
86.7,71.5,1.7,12.4,20,95,81.3,0
86.4,73.8,2.1,8.3,12,95,75.9,0.04
91.4,73.5,2.2,7.1,9.9,98.6,81.7,0
93.2,75.5,1.7,5.6,8,102.2,75.6,0
89.7,75.3,1.8,2.7,6,100.4,72,0.91
93,77.3,1.8,3.1,8,102.2,81.1,0
94.6,77.7,1.8,5.1,9.9,106.7,82.2,0
92.2,78.5,1.7,5.2,9.9,101.1,82,0
91.6,75.8,1.9,4.7,8,100.4,80.2,0
93,76.2,1.7,5.2,9.9,105.8,80.2,0
96.6,64.1,1.3,6,12,105.1,83.7,0
98.7,56.2,2.2,5.4,9.9,108.3,83.5,0
99.9,65.3,2.1,3,6,110.8,81,0
94.4,69.9,2.4,3.1,8,105.8,82.4,0
94.5,69.6,2.1,3.3,8,106.9,81.1,0
97.8,72.8,2.2,6.1,14,107.2,86,0
91.2,75.6,1.6,6.3,9.9,104.7,81,0.03
92.3,75,1.4,7.5,9.9,100.6,82.9,0
90.9,73.9,1.8,6.4,12,103.5,83.8,0.12
95.1,75.4,2.1,2.7,5.1,104,80.6,0
93.5,76,1.8,4.2,8,107.6,81.3,0.02
87.5,76.6,1.7,5.9,9.9,95.2,81.3,0
88.8,77.4,2,6,9.9,96.1,80.8,0
91.5,76.9,2.3,7.7,9.9,99,81.9,0
91.6,77.3,2,7.3,12,101.3,81.9,0
91.5,77,1.7,5.4,8,101.8,82.8,0
91.8,77.4,1.9,6.5,8,98.6,84.2,0
84.6,75.5,1.6,5.8,9.9,98.2,75.9,0.39
86.2,78.6,1.7,6,11.1,97.5,77.4,0
88.9,79.1,1.6,5.9,9.9,96.4,77.4,0.51
92.4,77.5,2.1,7,12,98.6,81.9,0
85.3,78.4,1.6,5.3,9.9,98.6,80.6,0.08
89.9,78.8,1.8,4.1,8,96.8,80.8,0
83.3,77.8,1.3,3.6,8,91.9,80.2,0.39
85,77.8,1.4,3.7,8,90.5,76.3,0
84.2,79.3,1.3,4.3,8,87.8,82,0
87.6,78.2,1.7,8.4,9.9,93.4,81.3,0.47
89.6,76.6,1.8,8.7,14,96.8,82.4,0
89.3,77.2,2.1,8.5,12,96.4,82,0
89.3,76.5,1.8,4.5,8,98.6,82,0
93.2,75.1,2,7.2,11.1,98.6,83.7,0
91.3,74.4,2.3,8.6,15,98.2,82.4,0
93,73.8,2.6,4.2,8.9,100.8,82.8,0
90.4,76.6,1.9,4.1,7,100.6,81.7,0.51
85.1,79.7,1.3,2.8,8,93.6,78.8,0
84.8,79.5,1.4,0.2,2.9,89.6,77,0.87
81.3,78.1,1.2,0,2.9,86,75.9,3.27
83.2,78.5,1.4,2.7,8.9,90.3,78.1,0.94
85.4,79.1,1.5,3.5,8.9,92.5,78.4,0.55
89,79.6,1.7,6.9,11.1,95.2,78.8,0.71
88.4,79.5,1.8,6.1,9.9,94.3,82.4,0
91.6,79.6,2.1,2.9,6,97.3,82.9,0
86,79.2,1.6,3.7,9.9,94.6,81,0
83.5,78.9,1.2,4.9,8,90.1,80.6,0
86.1,78.5,1.7,2.7,8,94.8,78.8,0.02
84.1,78.4,1.7,5.3,9.9,89.8,78.6,0.2
89.2,78.9,2,5.3,9.9,94.6,81,0
89.1,80.6,1.5,3,6,102.6,83.5,0
87.6,79.9,1.6,2.6,5.1,95,82.8,0
88.6,76.8,2,10.1,15.9,94.5,81.9,0
86.2,77.3,1.9,11.2,15.9,92.8,80.2,0
83.6,79.8,1.4,7.3,15.9,91.4,78.6,0.83
90.2,77.8,2.2,3.2,6,95.7,80.6,0.31
88.4,78.1,1.9,4.9,8,95,81.3,0
86.8,78.1,1.8,7.6,12,93.9,78.8,0.2
85.2,77.2,1.8,7.4,14,90,78.8,0
82.8,78.4,1.5,5,8.9,90.9,80.4,0
87,78.2,1.9,7.4,12,93.2,80.2,0.47
87.8,77.9,2,6.4,9.9,93.7,80.1,0.08
89.1,77.8,2,7.7,11.1,93.9,82.9,0
87,78.1,2.1,6.5,9.9,96.4,81.3,0.02
88.4,76.2,2.1,8.9,14,93.4,81.9,0
89.1,77,2,7.8,12,93.2,81.1,0
90.7,77.5,1.8,3.1,7,96.8,81,0
90.3,77.6,2,2,5.1,99.7,83.1,0
88.4,79.1,1.8,1.1,6,96.4,83.1,0
91.2,78.2,2.1,0.7,6,100.4,81.7,0
88.3,79.3,1.4,1.7,6,96.8,81.1,0.02
83.6,77.8,1.4,2.1,8,92.8,77,1.57
87.8,79.2,1.6,2.1,8,93.9,79.5,0.01
88,79.6,1.7,2.7,7,94.8,80.6,0
86.5,80.7,1.5,2,8,91.4,80.2,0.47
86.3,80,1.3,0.6,4.1,93.4,81.9,0
86.5,79.7,1.3,2,5.1,96.8,81.7,0.01
86.3,79,1.8,2.4,6,91.4,76.5,1.54
87.4,79.8,1.5,3.5,8,93.2,81.9,0
83.8,79.7,1.4,1.9,8,89.6,77,0.63
80.7,78.2,1.3,0.9,6,95.7,78.8,3.07
81.6,78.9,1.4,0.1,1.9,89.2,78.1,0.55
84.5,78.6,1.1,1.5,6,96.4,77,0.01
85.5,78.2,1.7,1.4,8,91.4,76.5,0.67
90.3,79.6,1.9,2.7,6,100,80.1,0
89,79.1,1.8,4.1,6,93.9,81.3,0
89.3,79.5,2.1,5.1,8,95,81.7,0
88,79.8,1.6,5.6,8.9,93.6,82.2,0
89.2,78.3,2.1,7.7,9.9,95,81.9,0
88,78.6,2,7,9.9,92.5,80.4,0
87.2,79,1.7,6.1,9.9,92.1,82,0
89,79.6,2,6.6,9.9,95,81.3,0
88.5,79.5,1.9,6.6,12,94.3,83.1,0
89.8,78.2,2.1,6,8,95.2,80.6,0
88.8,78.5,2,5.7,9.9,95.2,82.4,0
90.5,78.5,2.2,5.9,9.9,96.8,82.4,0
87.1,79.1,1.8,8.1,12,92.5,81.5,0.43
87.2,78.4,2.2,9.1,14,93.6,81.7,0.08
89.4,79,2,6.6,9.9,95,81.9,0
87.3,80.2,1.6,2.3,8,94.6,81.7,0.02
82.8,78.1,1.6,3.1,8.9,87.1,78.8,0.02
79.8,76.9,1.2,0.4,2.9,84.2,74.8,0.39
86.5,77.9,1.8,0.3,5.1,91.8,77.7,0.03
85.4,78.5,1.8,3.1,8,91.8,78.8,0
83.5,78,1.5,6.1,9.9,89.6,77.7,0.24
81.9,78.3,1.3,7.2,11.1,88.2,78.4,0.63
82.3,77.7,1.5,6.2,11.1,89.2,78.3,0.91
84.1,76.7,1.8,10.6,15.9,91.4,78.6,0.12
83.9,76.6,1.9,8.4,12,89.4,78.3,0
83.8,77,1.7,5.1,9.9,91.8,78.8,0
85.2,77.9,1.7,0.9,4.1,93.2,78.3,0.02
81.1,77.7,1,1.8,6,91.4,77,0
83.9,77,1.6,2.1,9.9,90.5,77,1.61
85.9,74.3,2,2.1,6,94.6,77,0
86.6,74.9,1.9,2.3,6,92.5,78.1,0
85.8,76.5,1.7,2,6,93.2,79.2,0
85.9,74.5,1.7,3.9,8,93.2,77,0
85,73.6,1.6,3.3,6,91.8,77,0
85.3,72.9,1.7,1.6,6,93.2,77,0
85.1,73.9,1.5,0.2,4.1,93.7,75.2,0
86.5,74.6,1.7,2.5,32.1,93.2,76.1,0
87.5,75.2,1.5,0.7,2.9,95,77.2,0
87.3,75.8,1.4,1,4.1,95,77.7,0
85.7,74.1,1.5,1.6,6,95,77.4,0
85.9,74.4,1.6,1.6,12,102.2,75.2,0
82.5,74.7,1.8,3.8,8,92.5,73.4,0.98
82.2,73.3,1.7,5.3,12,90.7,75.6,0.12
78.5,71.8,1.8,4.6,9.9,84.2,73.6,0.55
82.2,73.1,1.9,1.7,5.1,89.6,69.6,0
81.1,72.3,1.7,1,31.9,93.2,74.1,0.2
82.5,74.7,1.3,0.6,2.9,92.5,71.6,0
80.8,75.2,1.2,0.4,4.1,90.3,75.4,0
82.7,73.8,1.4,0.1,2.9,92.3,74.7,0
82.5,74.8,1.1,1.2,5.1,86.2,76.6,0
83.4,75.4,2,3.4,7,91.4,77.9,0.01
78.7,76.2,1.4,5,11.1,83.7,77,0
78.9,74.8,2,5.2,12,86,75.2,1.26
83,76,1.9,2,8,90.3,75,0.47
84.1,75.9,1.9,1.2,5.1,91.8,75.9,0
84.6,76,1.5,0,4.1,93.4,78.1,0
77.9,74.1,1.3,1.3,6,80.6,74.1,0.24
80.7,73.9,1.4,0,1.9,87.8,73.4,0
81.7,73.5,1.7,1,4.1,88.5,74.5,0
81.7,72.8,1.5,0.8,8,90,72.7,0
81.3,67.7,1.7,1,4.1,91,68,0
77.7,65.4,1.6,1,1.9,88.5,65.5,0
77.4,62.6,1.7,0.2,2.9,88,65.1,0
76.4,63.8,1.8,1,5.1,88.2,62.6,0
74.9,61,1.7,0,1.9,88.2,61.9,0
74.7,64.1,1.4,0.7,4.1,87.1,61.2,0
73.7,64.6,1.2,1.3,4.1,79.5,68,0
74.2,62.1,1.8,3,8,82.4,65.5,0.01
75.1,64.3,1.8,0.3,1.9,84.2,61.9,0
75.4,64.2,1.6,0.2,4.1,86.4,63.3,0
76.9,63.6,1.8,0.6,2.9,86.7,61.9,0
75.5,65.3,1.4,0,2.9,86.9,62.6,0
77,67.8,1.4,0,2.9,88,63.9,0
76.4,67.3,1.5,0.2,2.9,87.8,65.8,0
80.7,70.6,1.5,1.6,5.1,90,66.9,0
81.2,71,1.7,1,2.9,90.9,70.5,0
78.2,70.1,1.5,0.1,1.9,88.5,69.1,0
76.3,64.3,1.6,0.9,6,86.7,65.8,0
76.7,63.1,1.5,0,1.9,87.8,62.1,0
73.7,64.9,1.2,1.1,6,85.5,62.6,0
77,69,1.6,0.9,4.1,88.5,67.6,0
77.6,68.2,1.4,0.6,4.1,86.7,66.4,0
77.2,68.1,1.3,0.6,4.1,86.9,66.6,0
78.7,68.3,1.4,0.1,1.9,89.1,68,0
79.7,68.1,1.2,1.6,5.1,86.4,67.5,0
76.2,66,1.6,1.8,4.1,84.6,68,0
73.4,58.9,1.7,4.5,12,83.5,65.1,0
69,54.3,1.5,2.4,8,80.8,58.3,0
71.1,55.5,1.4,0,8,83.1,55.6,0
72.5,57.2,1.6,0.4,2.9,84.2,60.8,0
72.8,63.7,1.1,0.1,1.9,81.7,62.4,0
72.4,63,1,0,8,78.8,61.7,0
72.8,65.3,1.2,1.9,8,81.1,64.4,0
73.9,63.5,1.3,1.8,6,84.2,64.4,0
70.9,60.6,1.3,1.7,4.1,78.8,64.4,0
69.8,57.8,1.4,2.8,8,80.6,60.6,0
65.7,48.4,1.6,2,8.9,78.8,52.5,0
61.5,50,1.4,0.3,2.9,78.4,49.1,0
62,47.4,1.4,0,1.9,77.4,48,0
64.7,52.2,1.5,0,1.9,79.7,49.8,0
64.5,53,1.3,0.5,2.9,79.2,48.7,0
63.8,52.9,1.5,0.3,5.1,80.4,50,0
69.2,56.6,1.4,0.3,2.9,78.8,53.4,0
71.8,59.2,1.3,1,4.1,81.7,61.9,0
70.4,62.7,1.3,0.2,2.9,76.6,61.5,0
71.1,60.7,1.6,0,1.9,83.8,60.8,0
71.6,59.7,1.2,0.1,1.9,82.4,57.9,0
69.7,53.3,1.4,1,6,78.8,58.8,0
61.3,44.4,1.3,2,7,73.4,48.2,0
62.4,49.4,1.2,0.4,1.9,75.6,47.5,0
61.8,52.1,0.8,1.2,4.1,71.8,49.3,0
61.8,50.2,0.9,0.4,2.9,74.5,48.9,0
61.6,50.2,1,0.2,4.1,76.3,47.8,0
62.2,48.7,1,0.7,2.9,75.6,46.2,0
62.5,50,1,0.9,4.1,77,48.9,0
61.4,47.7,1,0.6,8,75.9,47.8,0
61.3,46.5,1.1,2.9,8,73.9,47.8,0
59.3,46.1,1.1,1.6,7,73.4,45.7,0
58.2,43.7,1.1,1.6,8,73.4,44.4,0
59,46.2,1,0.3,2.9,75.2,44.6,0
60.9,47.3,1,1.4,5.1,75.2,44.6,0
60.7,49.2,0.9,0.8,5.1,75.6,45.3,0
57.6,46.9,1,0.3,1.9,75,44.1,0
60.1,47.5,1.1,1.2,6,75.2,44.2,0
62.3,46.9,1.2,0.9,6,76.3,44.4,0
60.6,48.5,1.1,0.5,2.9,77,45.3,0
64.2,52.3,0.9,0.2,1.9,77,48,0
66.9,54.4,1.1,2.6,6,77.2,52.2,0
62.3,57.3,0.9,3.7,8,68.7,52.5,0
53.2,47.3,1,3.6,8,60.1,45.7,0
54.6,49.3,0.9,2.4,6,64.8,43.5,0
54.3,45,0.9,4.5,9.9,65.1,42.4,0
54.6,46.6,1,2.2,8,64,42.8,0
49.1,46.4,0.5,3.7,8.9,56.3,41.4,0
52.5,47.8,0.6,2.3,5.1,60.8,41.4,0
49.8,44.1,0.7,0.4,4.1,63,42.3,0
49.6,45.2,0.6,2.1,6,58.6,41.2,0
51.3,44.5,0.8,3.9,8.9,59.7,43.5,0
49.7,43.6,0.7,2.9,9.9,57,41.9,0
49.3,44.3,0.6,0.3,5.1,61,38.7,0
56.4,48.6,0.8,0.3,1.9,68.2,39.2,0
57.7,49.3,0.7,0.1,1,73.4,40.3,0
62.9,52,0.8,2.1,6,75.9,50,0
60.1,39.4,1.2,5.7,12,70.5,48.9,0
59,37.7,1.8,4.6,9.9,69.8,45.7,0
57.4,43.2,1.3,1.1,6,71.6,42.8,0
59.4,42.4,1.2,2.3,5.1,73.4,44.6,0
59.8,43.4,1.3,0.8,4.1,73.6,42.8,0
59.4,43.4,1.1,0.9,1.9,72.3,43.7,0
59.7,48.1,1,0.5,2.9,73.4,45.3,0
62.6,48.7,1.1,1,1.9,77.2,47.5,0
66.3,48.4,1.3,1.5,6,82.2,49.1,0
66.3,45.9,1.5,1.2,5.1,80.6,50,0
63.5,49.9,1.1,0.6,1.9,77.2,49.8,0
63.3,44.2,1.7,2.5,7,77,47.7,0
62,44,1.7,1.9,6,75.2,46.4,0
62.9,47.4,1.1,2.2,8,75.2,48,0
66.6,51.8,1.1,4.4,8,78.8,53.4,0
67.9,51.6,1.6,3.5,7,79.3,53.8,0
63.4,47.3,1.2,4.3,8.9,77,51.4,0
63,47.7,1.3,1.3,8.9,77.5,47.7,0
64.1,52.1,1.1,1.5,5.1,77.9,49.1,0
64.2,53.7,1,0.6,4.1,78.8,49.8,0
67.8,57.4,0.9,0,4.1,78.8,51.4,0
66.3,56.7,0.9,0.1,1.9,82.4,50,0
69.8,57.2,1.1,0.8,5.1,84.6,53.6,0
71.9,56.9,1.6,3.4,8,86,54.3,0
69.2,46.9,2.4,5.6,14,79.5,54.3,0
65.5,46.7,2.1,4.5,9.9,78.4,49.3,0
67.1,49.4,1.8,3,9.9,78.8,49.3,0
67.3,49.4,1.9,2.9,8,82.2,55.4,0
69.8,55.8,1.5,0.7,4.1,83.3,54,0
72,59.5,1.4,0.5,2.9,86,56.3,0
76.6,60.7,1.2,5,8,86.2,60.8,0
68.6,60.9,1.3,7.8,15,76.8,60.8,0.02
64.3,58.7,1.4,1.9,6,70.7,58.3,0.12
65.5,53.4,1.7,2.7,7,76.3,54.7,0.01
65.7,49.5,1.7,1,6,78.3,51.4,0
67.3,51,1.6,1.2,5.1,78.8,48.2,0
69.8,52.6,1.6,1.6,5.1,79.5,54.3,0
68.3,50.7,1.9,2.8,9.9,81.9,53.6,0
69.5,50.2,2,3.1,8,81.3,51.4,0
68.5,47.8,2,3,8.9,81.3,50.7,0
71,55.6,1.4,2.5,5.1,78.8,56.3,0
72.4,53.8,2,2.2,5.1,82.8,57.9,0
68.5,51.6,1.5,3.5,12,83.8,57,0
71.5,43.5,2.1,5.1,9.9,81.3,56.5,0
71.1,48.1,1.9,2.6,8,82.8,50,0
74.1,50.8,2.2,3.1,6,87.3,55.8,0
75.9,53.9,2.1,2.6,8,88.5,61.5,0
73.8,57.6,1.9,4.8,9.9,85.8,62.1,0
78.1,60.2,2.2,4.6,8,91.4,61.2,0
75.4,48.7,2.4,6.9,12,89.6,61.7,0
75.5,50.8,2.4,6.5,9.9,87.8,59.2,0
76.3,51.6,2.3,6.1,12,89.6,61.5,0
77.4,57.3,2,2.5,6,88.7,64.4,0
78.6,54.5,2.3,2.4,8,91.8,60.8,0
81,52.5,2.1,4,9.9,91.4,60.6,0
75.8,49.2,2.1,2.8,7,87.8,59.7,0
77.6,51,2.4,2.4,9.9,88.2,60.6,0
78.4,52.6,2.2,1.2,5.1,90.3,60.1,0
78.3,57.1,1.8,2.5,7,91.4,60.8,0
80.8,56.9,2,1.3,4.1,95,61.7,0
81.7,56.4,2,1.6,4.1,95,64,0
81.9,62.2,1.8,2.3,6,93.6,66.9,0
83.4,67.6,1.7,2.1,6,95.4,67.8,0
83.6,66.1,1.6,2.4,6,98.6,69.8,0
84.1,55.5,2,4.5,15,98.4,67.3,0
81.2,51,2.4,4.7,8.9,95,62.6,0
78.3,51.2,1.9,2.1,6,97.3,60.6,0
81.5,54,1.7,2.8,5.1,95.7,66.2,0
84.9,54.2,2.1,3.6,9.9,99.5,66,0
86.6,55.5,2,2.3,6,97.5,67.6,0
81.3,59.9,2,4.2,12,95,64.6,0
78.7,63.8,2,9.7,13,89.1,67.8,0.08
80.8,63.4,2,7.5,9.9,90.1,66.9,0
78.4,66.3,1.8,7.6,15,87.8,66.2,0.35
78.9,62,2,1.8,6,91.4,63.3,0
82.6,54,1.9,3.7,6,97,63.9,0
84.2,61.2,1.8,3.5,6,96.8,69.8,0
84.1,66.9,1.8,4.2,9.9,95.4,70.9,0
76.7,63.2,1.9,4.8,9.9,82.4,66.2,0.01
78.5,56.8,2.3,3.5,11.1,93.2,62.6,0
84.4,49.8,2.4,3.3,8,97,60.8,0
84.7,45,2.2,4.4,11.1,100.4,66.4,0
86.8,48.5,2.4,2.4,8,100.9,67.8,0
81.1,56.3,1.6,2.1,6,89.6,68.7,0
86.7,62.1,2.2,4.8,9.9,99.7,65.1,0
88.5,61.9,2.3,4,7,100.8,71.6,0
89,61.4,2.1,3.9,8,102.2,70.5,0
84.2,66,1.9,4.1,9.9,94.3,75.2,0
83.7,64,1.8,5,12,93.6,73.6,0
87.2,62.3,2.1,4.3,8.9,98.2,71.2,0
90,63.5,2.2,4.2,7,102.6,73.8,0
90.4,68.9,2,5.7,9.9,102,77,0
90.3,72.1,1.9,7,9.9,99.7,77,0
84.3,67.7,1.9,5.1,12,96.8,73.4,0.03
89.1,58.8,2.6,4.1,8.9,100.8,71.4,0
91.2,53.1,2.1,4.3,9.9,102.2,72.3,0
90.8,49.7,2,5.8,8,101.1,75,0
88.8,53.5,2.3,4.6,9.9,102.2,71.6,0
90.1,59.7,2.1,6.7,12,100.9,68,0
83,67.4,1.7,10.9,20,94.3,71.6,0.75
82.7,67.7,2.1,5.8,9.9,91.4,67.8,0
87.5,65.9,2.4,4.3,7,97.5,70.9,0
89.6,66.7,2.2,4.2,8.9,99.1,76.8,0
87.8,68.6,2,8.3,12,95.4,77,0
88.2,73.2,2.1,9.3,13,97.2,77,0
90.4,73.2,2.2,4.7,8,100.8,76.3,0
88.6,72.1,2.3,7.7,12,98.6,75.2,0
88.2,76.1,2,7.6,11.1,100.4,76.3,0
85.6,75.1,2.3,9.3,15,95,75.2,0
86.4,75.5,2.3,8.1,9.9,95.7,72.3,0
90.1,70.2,2.2,6.7,12,99,79.2,0
86.3,70.4,1.9,5.8,15,100.4,75.2,0
89,67.4,2.3,4.4,8,100.6,74.3,0
95,65.5,2.6,4.9,9.9,105.8,79.5,0
89.6,72.9,2.4,8.2,11.1,98.2,78.8,0
89.8,71.5,2.1,7.1,9.9,100.8,78.4,0
90,66.2,2.1,9.2,14,102.2,78.6,0
88.4,71.8,2.1,11,14,100.8,78.6,0
92.9,69.2,2.3,6.5,9.9,103.3,77.7,0
93.3,76,2.1,6.7,9.9,102.2,81,0
90.9,77.2,1.9,9.7,13,102.9,81.3,0
92,72.2,2,8.9,14,102.2,82.4,0
83.9,70.9,1.8,10,15,96.8,72.7,0
81.6,71.8,2,6.3,12,89.6,74.8,0
83.3,72.8,1.7,6.1,8.9,91.4,75.2,0.28
82.4,75,1.9,5.9,15,89.6,75.9,0
88.7,74.6,1.9,3.9,15,96.8,73.4,1.42
86.5,71.2,2.2,3.5,6,95.2,71.8,0.47
91.9,70.6,1.9,3.7,8,102.6,76.1,0
89.7,76.3,1.8,8.6,12,96.8,81.3,0
83.9,76.7,1.9,5.2,12,92.8,75.2,0.39
87.8,75.7,2,5.3,12,97.5,77,0
87.1,73.9,2,5.6,9.9,95.4,77.2,0
90.7,73.5,2.2,6.4,9.9,98.2,79.5,0
90.7,75.9,2,3.7,9.9,97.2,80.4,0
88.8,72.4,2.3,4.3,9.9,97,78.8,0
91.9,72.9,2.1,4.8,11.1,100.8,78.8,0
94.3,75.5,2.3,6.1,8.9,103.5,83.1,0
91.5,74.1,1.9,3.9,8,100.8,83.1,0
93.4,72.1,2.3,3.7,8,103.6,80.6,0
94.8,70.4,2.3,4.6,8,106.3,78.6,0
95.2,75.2,2.4,7.1,12,104.7,84.9,0
85.4,74.1,1.9,8.7,12,101.5,76.3,0.39
83.7,72.6,2.1,6.9,9.9,93.2,75.2,0.12
86.6,74.7,2.1,3.9,7,95,77,0
92.5,76.1,2.4,5.1,9.9,98.6,82.4,0
92,75.9,2.5,6.9,12,98.6,86,0
91.4,74.9,2.5,7.2,12,96.8,82.4,0
87.5,77.4,2,4.8,8,93.2,78.8,0
90.5,76.7,2,6.7,9.9,97.5,80.6,1.06
88.3,76.7,2.1,6.3,9.9,96.1,81.7,0
86.3,75.6,2.3,4,6,98.1,79.2,0.24
87,76,2.2,5.8,14,95.5,78.1,0.43
82.8,76.8,1.7,8.6,15,90.3,77.7,0.98
80.2,78.1,1.4,10.8,15.9,82.6,77.7,2.24
84.5,78.3,1.6,10.9,15.9,89.8,79.3,0.39
88.2,78,2.1,10.3,15,95,79.5,0
91.2,77.9,2.2,7.6,9.9,97,82.2,0
92,77.9,2,2.1,6,98.8,82.9,0
90.3,77.8,2.2,4.5,6,96.8,84,0
84.7,76.5,1.8,3.9,12,88.5,81.3,0
86.3,79.6,1.9,7.1,12,92.7,80.2,0
83.4,79.2,1.9,6,12,89.1,78.8,0.39
84.2,78.2,1.9,9.2,13,91.4,78.4,0.24
82.7,77.4,1.9,5.5,8.9,91.4,77.5,1.69
81.9,78.4,1.5,4,9.9,87.4,77.2,2.28
84.2,78.8,1.7,2.2,8,93.4,79.3,0.59
84.9,77.2,2,4.5,9.9,93.2,78.6,0.2
83.4,77.6,1.8,3.2,9.9,91.8,76.8,0.12
83,77.2,1.9,3,6,87.8,78.6,0.28
85.6,77.6,1.8,7,12,91.6,80.2,0
87.1,76.9,2,7.5,11.1,92.7,79.7,0.03
87.4,76.9,2.3,7.7,9.9,93.2,80.4,0
87.1,77.9,2.1,4.9,8,93.9,80.8,0
90,78.3,2.2,3.1,8.9,96.8,81.7,0
85.9,79.3,1.8,1.2,6,93,80.6,0.04
87,79.3,1.9,0.6,9.9,94.1,79.5,0
90.9,79.7,2.2,4.1,6,96.8,82.8,0
91.1,79.4,2.1,7.1,9.9,95.9,83.8,0
89.8,78.6,2.3,8.3,13,96.6,82.4,0
88.5,79.3,2.1,9.1,12,95.2,83.1,0
88.6,78.1,2.3,10.3,12,95,80.6,0
90.1,77,2.3,9.7,12,95.9,82.6,0
88.9,78.6,2.4,3.8,9.9,95.2,82.8,0
85.5,80,2,2.1,7,90,81.7,0.51
82.2,78.5,1.6,3.9,8.9,87.8,78.8,1.57
86.4,78.2,2.1,6.3,12,91.9,79.9,0
82.9,77,2,10.4,15.9,88.2,78.8,0.12
83.1,74.6,2.3,8.2,14,88.9,78.6,0.04
85.1,75.5,2.3,7.1,12,92.5,78.6,0.02
88.7,78.1,2.1,5.6,8,95,80.6,0.03
89.7,76.5,2.2,3.3,6,97.2,81.9,0
86.3,77.5,2.1,5.2,9.9,95.4,79.5,0
85.7,78.8,2,4.1,14,95.4,79.5,0
85.8,78.6,1.7,2.8,12,93.6,79.3,0.16
86.8,79.4,1.9,2,8.9,92.5,81.1,0.01
85.9,78.9,1.6,2.7,7,94.6,80.6,0
88.3,79.2,2.1,2.6,6,93.4,80.4,0.12
86,80.8,1.8,1.9,8,93.4,82.4,0
87.4,79.7,2,6.1,12,93.7,82.4,0.63
85.9,80,1.8,2.9,6,94.1,81.7,0
84.4,79.8,1.6,2.1,8,89.6,81.3,0.16
85.2,78.6,2,4.7,8.9,90.9,79.7,0.04
82.7,78.1,1.8,7.1,13,90.1,78.8,0.51
83.6,77.5,1.9,10.2,15.9,88,79.2,0.28
79.4,77.6,1.5,5.1,9.9,80.8,78.1,0.63
82.6,77.6,2.2,2.8,7,87.3,77.5,1.65
84.4,77.1,2.2,5.5,12,91.4,78.6,0.63
86.8,76.9,2.5,7.2,14,91.6,79.9,0
84.1,76.7,2.2,13.4,19,87.3,79.9,0
83.6,77.4,1.8,10.3,15.9,90,79.3,0.02
83.8,78.2,1.9,3.9,8,89.6,79.3,0.63
83.9,78.3,1.8,4.3,8,90.3,77.4,0
81.8,78,1.6,3.7,6,86,76.8,0.47
79.5,77,1.8,1.3,4.1,82.8,76.5,0.35
83,77,1.9,6.6,9.9,86,78.3,0.63
87.1,77.6,2.2,5.5,8.9,91.8,79.2,0
89.7,77.3,2.4,2.9,6,95,80.2,0
88.1,80.3,1.8,2.1,6,93.4,82.2,0
81.8,78,1.8,4,12,86.2,78.8,0.01
85.9,78.5,2,1.7,6,93.2,78.8,0.31
85.7,78.4,2.3,5.8,9.9,92.1,80.6,0
88.9,77,2.3,6,9.9,95,81.5,0.08
89.5,77,2.4,8.2,15,95,80.4,0
89.4,77.6,2.3,7.5,15,94.3,82.4,0
88.9,77.7,2.4,6.1,9.9,95,79.5,0
90.6,76.4,2.5,7.5,12,95.2,82.9,0
90.2,77.4,2.5,8.5,12,96.1,82.4,0
86.9,76.4,2.4,10.3,15,93.4,78.8,0.31
84.2,76.1,2.2,10.6,18.1,89.6,77.5,0
86.6,76.8,2.4,9.2,14,93.2,79.7,0
88.3,77.7,2.1,8,35,94.3,79.3,0.12
89.3,78.2,2.3,4.2,9.9,95.7,82,0.02
